,street,dir_word,township,postal_code,count_date,year,section,count_direction,one_way,avg_perweekday,latitude,longitude
2881,RUE DU 14 JUILLET,JUILLET (RUE DU 14 JUILLET),Tournefeuille,31557,2018-05-15,2018-01-01,ENTRE IMP 14 JUILLET ET RUE MARIBEAU,VERS RTE DE TARBES,False,346.0,43.57309816766971,1.326137847706535
2882,AV DE FRONTON,FRONTON (AV DE FRONTON),Saint-Alban,31467,2018-05-15,2018-01-01,ENTRE RUE MATHE ET RUE AURIOL,VERS RUE AMIEL,False,4319.0,43.691190169974426,1.414311734132653
2883,AV EMMANUEL MAIGNAN,MAIGNAN (AV EMMANUEL MAIGNAN),Toulouse,31555,2018-06-04,2018-01-01,ENTRE RUE MONTESQUIEU ET RUE BOURBAKI,VERS AV DES MINIMES,True,1441.0,43.61630478087707,1.4327145240001424
2884,RUE CLAIRE CAZELLES,CAZELLES (RUE CLAIRE CAZELLES),Toulouse,31555,2018-06-04,2018-01-01,ENTRE AV DES MINIMES ET RUE BOURBAKI,VERS RUE BOURBAKI,False,1979.0,43.62191503803335,1.4341751073646236
2885,RUE FOURCADE,FOURCADE (RUE FOURCADE),Toulouse,31555,2018-06-25,2018-01-01,ENTRE RUE STE CECILE ET RUE SACAZE,VERS RUE SACAZE,True,708.0,43.57632377386566,1.4185600243391894
2886,RUE CAUBERE,CAUBERE (RUE CAUBERE),Toulouse,31555,2018-06-26,2018-01-01,ENTRE RTE DE NARBONNE ET CHE PONSAN,VERS CHE SALADE PONSAN,False,3001.0,43.567749259282,1.454787701427641
2887,RUE JOSEPH THILLET,THILLET (RUE JOSEPH THILLET),Toulouse,31555,2018-06-26,2018-01-01,ENTRE RUE PANEBOEUF ET RUE ACTION TOULOUSAI,VERS RUE RASPAIL,False,554.0,43.59356277814194,1.4603863835822177
2888,RUE DE L AOUTA,AOUTA (RUE DE L AOUTA),Tournefeuille,31557,2018-06-27,2018-01-01,ENTRE RUE CASCADE ET RUE SOURCES,VERS RUE DE LA CASCADE,False,42.0,43.57509605715568,1.3435386577305297
2889,RUE DE TUNIS,TUNIS (RUE DE TUNIS),Toulouse,31555,2018-09-18,2018-01-01,ENTRE RUE JEUNESSE ETRUE  NEGRENEYS,VERS RUE CAZENEUVE,False,243.0,43.61956980975761,1.443668681257212
2890,RUE DU BOUSQUET,BOUSQUET (RUE DU BOUSQUET),Saint-Orens-De-Gameville,31506,2018-10-11,2018-01-01,ENTRE RUE LENTOURVILLE ET AV DE STEPHANIE,VERS AV DE STEPHANIE,False,313.0,43.54986239949547,1.5284637347624008
2891,CHE DE LESTANG,LESTANG (CHE DE LESTANG),Toulouse,31555,2018-11-08,2018-01-01,ENTRE AV DE TABAR ET IMPCAMPRA,VERS AV DE TABAR,False,2347.0,43.552890372551964,1.393555344167955
2892,AV DES PYRENEES,PYRENEES (AV DES PYRENEES),Mons,31355,2018-11-28,2018-01-01,ENTRE RUE CANTALAUZE ET RUE DU CHATEAU,VERS RUE DE LA SEILHONNE,False,976.0,43.61243583866462,1.5710451975404525
2893,RUE GAZAN,GAZAN (RUE GAZAN),Toulouse,31555,2018-11-13,2018-01-01,ENTRE AV DU CIMETIERE ET RUE GROS,VERS AV DU CIMETIERE,False,37.0,43.60727754742805,1.4568417916744403
2894,RUE JACQUES GAMELIN,GAMELIN (RUE JACQUES GAMELIN),Toulouse,31555,2019-01-21,2019-01-01,ENTRE RUE VESTREPAIN ET RUE DES TURRES,VERS RUE DE L'AVEYRON,False,2672.0,43.585737686174205,1.419933924062781
2895,RUE JACQUES GAMELIN,GAMELIN (RUE JACQUES GAMELIN),Toulouse,31555,2019-01-21,2019-01-01,ENTRE RUE VESTREPAIN ET RUE DES TURRES,VERS RUE VESTREPAIN,False,1812.0,43.585737686174205,1.419933924062781
2896,RUE ROQUEMAUREL,ROQUEMAUREL (RUE ROQUEMAUREL),Toulouse,31555,2016-09-21,2016-01-01,ENTRE RUEGIROUD ET RUE PARK,VERS BD KOENIGS,False,1246.0,43.59607428882031,1.4156664038018911
2897,AV ETIENNE BILLIERES,BILLIERES (AV ETIENNE BILLIERES),Toulouse,31555,2016-09-21,2016-01-01,ENTRE RU DU TCHAD ET RUE DE GASCOGNE,VERS ALL CHARLES DE FITTE,False,8764.0,43.59689771085965,1.4253000606830142
2898,RUE SAINT PANTALEON,PANTALEON (RUE SAINT PANTALEON),Toulouse,31555,2016-09-21,2016-01-01,ENTRE RUE DE LA POMME ET RUE LORMIAN,VERS PL SALENGRO,True,889.0,43.6032650520109,1.4448050788812452
2899,AV DE MONS,MONS (AV DE MONS),Dr╔Mil-Lafage,31163,2016-10-05,2016-01-01,ENTRE RTE DE CASTRES ET AV MILLIERES,VERS AV MILLIERES,False,705.0,43.60015903525131,1.5971756036236755
2900,AV DE RANGUEIL,RANGUEIL (AV DE RANGUEIL),Toulouse,31555,2016-11-14,2016-01-01,ENTRE CHE DES MARAICHERS ET CAMPUS,VERS CHE DES MARAICHERS,False,5022.0,43.57482872182433,1.4565325437103207
2901,PL DU PDT THOMAS WILSON,WILSON (PL DU PDT THOMAS WILSON),Toulouse,31555,2016-11-23,2016-01-01,ENTRE RUE DU T ET RUE 3 JOURNEES,VERS RUE 3 JOURNEES,True,6814.0,43.60450236286136,1.4472116063739846
2902,RUE RENE SENTENAC,SENTENAC (RUE RENE SENTENAC),Toulouse,31555,2016-11-25,2016-01-01,ENTRE RTE DE BAYONNE ET IMP RASEYRE,VERS RTE DE BAYONNE,False,724.0,43.61001575313521,1.3772327167689142
2903,CHE DE PALEFICAT,PALEFICAT (CHE DE PALEFICAT),Toulouse,31555,2016-11-29,2016-01-01,ENTRE RUE DES FELIBRES ET CHE VIREBENT,VERS RUE DES FELIBRES,False,465.0,43.6509465673672,1.460924502441917
2904,AV PIERRE MOLETTE,MOLETTE (AV PIERRE MOLETTE),Toulouse,31555,2016-12-01,2016-01-01,ENTRE CHE DU RAMELET MOUNDI ET RU ALEMBERT,VERS CHE RAMELET MOUNDI,False,748.0,43.58893972379173,1.3850016762695152
2905,AV DE LARDENNE,LARDENNE (AV DE LARDENNE),Toulouse,31555,2016-12-01,2016-01-01,ENTRE CHE CATALA ET PL SAUVEGRAIN,VERC CHE FERROLEBRES,False,8322.0,43.5900151683827,1.3665984600411225
2906,RUE VELASQUEZ,VELASQUEZ (RUE VELASQUEZ),Blagnac,31069,2016-12-12,2016-01-01,ENTRE AV LATECOERE ET RUE TAMARIS,VERS AV LATECOERE,False,2322.0,43.61924362200378,1.3892257854665335
2907,RUE DES CHARDONS,CHARDONS (RUE DES CHARDONS),Toulouse,31555,2017-01-12,2017-01-01,,VERS CHE DES HERBETTES,False,54.0,43.58054242370615,1.4700365173892147
2908,CHE DE LA PEYRETTE,PEYRETTE (CHE DE LA PEYRETTE),Tournefeuille,31557,2017-01-13,2017-01-01,ENTRE CHE PAHIN ET CHE FERRET,VERS CHE FERRET,False,3843.0,43.58568941654457,1.3117334783312273
2909,RTE DE TOULOUSE,TOULOUSE (RTE DE TOULOUSE),Seilh,31541,2017-01-23,2017-01-01,ENTRE CHE DE PERCIN ET ALL BOISSON,VERS SEILH,False,12760.0,43.682402665003835,1.3620427675202844
2910,RUE DE LA PASSERELLE,PASSERELLE (RUE DE LA PASSERELLE),Toulouse,31555,2017-01-30,2017-01-01,ENTRE RUE NORIAC ET RUE CAZENEUVE,VERS BD DES MINIMES,False,169.0,43.6162444226507,1.4431388627966348
2911,CHE DU MOULIN DE NAUDIN,NAUDIN (CHE DU MOULIN DE NAUDIN),Blagnac,31069,2017-03-09,2017-01-01,ENTRE CHE CLAUZURES ET CHE BOUZIGUES,VERS CHE DES CLAUZURES,False,383.0,43.65324520582703,1.389753191540612
2912,PL DE LA GARE,GARE (PL DE LA GARE),Colomiers,31149,2017-03-17,2017-01-01,ENTRE ALL D'OSSAU ET GIR DE LA GARE,VERS ESP MITTERRAND,False,1618.0,43.60395818217294,1.3345333005305304
2913,RUE ALFRED NOBEL,NOBEL (RUE ALFRED NOBEL),Toulouse,31555,2017-03-17,2017-01-01,ENTRE RUE DULONG ET AV DES ETATS UNIS,VERS AV DES ETATS UNIS,False,7512.0,43.63691790227168,1.4311026324108713
2914,CHE D AUDIBERT,AUDIBERT (CHE D AUDIBERT),Toulouse,31555,2017-03-17,2017-01-01,ENTRE RTE DE LAUNAGUET ET RUE BERNARD,VERSCHE DES IZARDS,False,3850.0,43.63670583572851,1.440838602327157
2915,AV DES MINIMES,MINIMES (AV DES MINIMES),Toulouse,31555,2017-03-20,2017-01-01,ENTRE RUE FIGEAC ET RUE FILHOL,VERS BARRIERE DE PARIS,False,7334.0,43.62165061136608,1.435219630430362
2916,RTE DE CASTELGINEST,CASTELGINEST (RTE DE CASTELGINEST),Bruguiþres,31091,2017-03-28,2017-01-01,ENTRE AV DU BRUGUET ET RTE DE BRUGUIERES,VERS AV DU BUGUERET,False,3962.0,43.71996324164822,1.4158374396559101
2917,RUE CHARLES GARNIER,GARNIER (RUE CHARLES GARNIER),Toulouse,31555,2017-04-18,2017-01-01,ENTRE RUE AUTEUIL RUE PASSY,VERS RUE LOUIS PLANA,False,131.0,43.608759498990146,1.478324905548481
2918,BD DE BONREPOS,BONREPOS (BD DE BONREPOS),Toulouse,31555,2017-04-19,2017-01-01,ENTRE ALL JAURES ET RUE BAYARD,VERS RUE BAYARD,True,15432.0,43.61155447284143,1.4522478998395514
2919,CHE DES BOURDETTES,BOURDETTES (CHE DES BOURDETTES),Aucamville,31022,2017-04-21,2017-01-01,ENTRE RUE DES ECOLES ET IMP ROSE,VERS RUE DU BOSQUET,False,3398.0,43.66886565694666,1.4313695462355924
2920,AV DE TOULOUSE,TOULOUSE (AV DE TOULOUSE),Pibrac,31417,2017-04-21,2017-01-01,ENTRE CHE BEAUREGARD ET RUE TOURNESOLS,VERS CHE BEAUREGARD,False,3681.0,43.61060285692952,1.2845919293870278
2921,CHE DE GARRIC,GARRIC (CHE DE GARRIC),Toulouse,31555,2017-04-21,2017-01-01,ENTRE RUE FLOURAC ET CHE ROQUES,VERS CHE ROQUES,False,2255.0,43.620285314672365,1.408180101499056
2922,RUE DE LA PLAINE,PLAINE (RUE DE LA PLAINE),Saint-Orens-De-Gameville,31506,2017-04-26,2017-01-01,ENTRE RUE DU MAS ET AV DONADIEU,VERS AV DONADIEU,False,190.0,43.56142875792671,1.5168728550234236
2923,PL ARNAUD BERNARD,BERNARD (PL ARNAUD BERNARD),Toulouse,31555,2017-05-15,2017-01-01,ENTRE BD ARCOLE ET RUE ESCOUSSIERES,VERS BD LASCROSSES,False,376.0,43.61049000000003,1.4393700000000536
2924,RUE REYER,REYER (RUE REYER),Toulouse,31555,2017-05-29,2017-01-01,ENTRE RUE DE CHAUSSAS ET RUE SALAMBO,VERS RUE DE CHAUSSAS,False,1330.0,43.62095505866267,1.4269551036073693
2925,AV JULES JULIEN,JULIEN (AV JULES JULIEN),Toulouse,31555,2017-07-18,2017-01-01,ENTRE RUE DEVIC ET AV DE L'URSS,VERS AV DE RANGUEIL,False,8313.0,43.57663179879476,1.4509273549433261
2926,CHE DU RAMELET MOUNDI,MOUNDI (CHE DU RAMELET MOUNDI),Toulouse,31555,2017-09-14,2017-01-01,ENTTRE CHE MAZAYGUES E CHE CORNEILLAN,VERS CHE DE BORDEBLANCHE,False,4846.0,43.58041762099752,1.362679593521279
2927,CHE DU CANAL,CANAL (CHE DU CANAL),Tournefeuille,31557,2017-09-14,2017-01-01,ENTRE CHE LARRAMET ET RUE DU MEDOC,VERS RUE DU MEDOC,False,1318.0,43.559693134207556,1.351074566895411
2928,CHE DU GRILLOU,GRILLOU (CHE DU GRILLOU),Tournefeuille,31557,2017-09-14,2017-01-01,ENTRE CHE LARRAMET ET CHE DU BOIS,VERS CHE DU BOIS,False,508.0,43.56754907303135,1.360710099662961
2929,RUE DE NEGOGOUSSES,NEGOGOUSSES (RUE DE NEGOGOUSSES),Toulouse,31555,2017-09-19,2017-01-01,ENTRE RUE DU PECH ET RUE 14 JUILLET,VERS RUE DU PECH,False,2609.0,43.593486351744914,1.4090589694453652
2930,RUE DU GARD,GARD (RUE DU GARD),Toulouse,31555,2017-09-19,2017-01-01,ENTRE RUE VESTREPAIN ET RUE LONGCHAMPS,VERS RUE VESTREPAIN,False,186.0,43.586417926306275,1.4113758604921316
2931,RUE JULES AMILHAU,AMILHAU (RUE JULES AMILHAU),Toulouse,31555,2017-09-19,2017-01-01,ENTRE RUE BERGES ET RUE MATHIEU,VERS RUE DE L'UKRINE,False,907.0,43.58232398755903,1.4152057272057315
2932,RUE EMILE BROUARDEL,BROUARDEL (RUE EMILE BROUARDEL)_TOULOUSE,Toulouse,31555,2016-01-06,2016-01-01,ENTRE LASCROSSES ET FRANKLIN,VERS LASCROSSES,False,358.0,43.60975087257431,1.4256916876370418
2933,RTE D ESPAGNE,ESPAGNE (RTE D ESPAGNE)_TOULOUSE,Toulouse,31555,2016-01-12,2016-01-01,ENTRE EISENHOWER ET SILOS,VERS EISENHOWER,False,11553.0,43.568881575062875,1.4235422646656999
2934,CHE DE TOURNEFEUILLE,TOURNEFEUILLE (CHE DE TOURNEFEUILLE),Toulouse,31555,2016-01-13,2016-01-01,ENTRE PETIT CHE TOURNEFEUILLE ET CHE DU TOU,VERS AV ST GRANIER,False,1567.0,43.59195004850251,1.3622300891961032
2935,RUE DU REMPART ST ETIENNE,ETIENNE (RUE DU REMPART ST ETIENNE),Toulouse,31555,2016-01-20,2016-01-01,ENTRE BD CARNOT ET RUE PENITENTS BLANCS,VERS RUE DE METZ,True,4061.0,43.60213636048027,1.450760085811254
2936,RUE DES FRERES,FRERES (RUE DES FRERES),Pibrac,31417,2016-01-21,2016-01-01,ENTRE CHE DU CREMAIL ET ALL BORDENEUVE,VERS CHE DU PARC,False,3633.0,43.61609436108842,1.2914480880270311
2937,RUE DE VENASQUE,VENASQUE (RUE DE VENASQUE),Toulouse,31555,2016-02-09,2016-01-01,ENTRE IMP DE VENASQUE ET RUE VACHET,VERS CHE DE LA BUTTE,False,1630.0,43.5791386872043,1.4784322666536147
2938,BD DE SELERY,SELERY (BD DE SELERY),Colomiers,31149,2016-03-11,2016-01-01,ENTRE ALL DE LA COLOMBE ET ALL DU DAUPHINE,VERS ALL DU DAUPHINE,False,4245.0,43.626896043159924,1.331652111981141
2939,RUE DE LA CHAUSSEE,CHAUSSEE (RUE DE LA CHAUSSEE),Toulouse,31555,2016-03-14,2016-01-01,ENTRE HAURIOU ET JUIN,VERS BD MARECHAL JUIN,False,2653.0,43.59269010901327,1.4424142340441264
2940,CHE DE MIREILLE,MIREILLE (CHE DE MIREILLE),Montrabe,31389,2016-03-15,2016-01-01,ENTRE ALL HUGO ET RUE PASTEUR,VERS RD 66,False,996.0,43.637307057769824,1.52021468781595
2941,AV DE LA JUNCASSE,JUNCASSE (AV DE LA JUNCASSE),Toulouse,31555,2016-03-21,2016-01-01,ENTRE RUE PLANA ET RUE MAURIES,VERS AV DE L'HERS,False,94.0,43.61394431173145,1.47774678798776
2942,ALL DE L ILE DE FRANCE,FRANCE (ALL DE L ILE DE FRANCE),Toulouse,31555,2016-03-23,2016-01-01,ENTRE RUE DU MAINE ET RUE DU BERRY,VERS RUE DU MAINE,False,562.0,43.5764660906036,1.415147385806578
2943,RTE DE PIN BALMA,PIN-BALMA (RTE DE PIN BALMA),Balma,31044,2016-04-07,2016-01-01,ENTRERUE DES CHENES ET CHE DES PINS,VERS RUE DES CHENES,False,2863.0,43.61607962699278,1.5036371803102724
2944,CHE DU SANG DE SERP,SERP (CHE DU SANG DE SERP),Toulouse,31555,2016-05-03,2016-01-01,ENTRE CHE TRICOU ET RUE BOBILLOT,VERS BD DE SUISSE,False,1179.0,43.618253298701546,1.427035933102767
2945,CHE DE MOULIS,MOULIS (CHE DE MOULIS)__TOULOUSE,Toulouse,31555,2016-05-24,2016-01-01,ENTRE CHE CROIX BENITE ET BD GAUSSENS,VERS CHE CROIX BENITE,False,2005.0,43.66527240342014,1.4370576509466333
2946,RUE CHARLES LINDBERGH,LINDBERGH (RUE CHARLES LINDBERGH),Blagnac,31069,2016-05-24,2016-01-01,ENTRE RUE LINDBERGH ET RTE DE PARIS,VERS RTE DE PARIS,True,11111.0,43.6285460498409,1.3789823146588898
2947,AV DE CORNAUDRIC,CORNAUDRIC (AV DE CORNAUDRIC),L'union,31561,2016-06-16,2016-01-01,ENTRE CHE MERLE ET RUE TULIPES,VERS AV DE TOULOUSE,False,1976.0,43.66131008837975,1.4768999776422709
2948,AV DE TOULOUSE,TOULOUSE (AV DE TOULOUSE),L'union,31561,2016-06-16,2016-01-01,ENTRE AV DES PYRENEES ET RUE SANCY,VERS AV DES PYRENEES,False,9755.0,43.65922989163096,1.4868840108158192
2949,CHE DU CHATEAU CRU,CRU (CHE DU CHATEAU CRU),Pibrac,31417,2016-06-23,2016-01-01,ENTRE RUE PUYMORENS ET RUE DU GAT,VERS CHE DE BEAUREGARD,False,696.0,43.611953835008514,1.2739005090728164
2950,RTE D ESPAGNE,ESPAGNE (RTE D ESPAGNE),Toulouse,31555,2016-06-28,2016-01-01,ENTRE RUE CHARPENTIER ET RUE BERNADETTE,VERS AV DE MURET,False,5463.0,43.568881575062875,1.4235422646656999
2951,RUE CARRIERE,CARRIERE (RUE CARRIERE),Blagnac,31069,2016-07-01,2016-01-01,ENTRE ALL DES MURIERS ET RUE DE BUCHES,VERS RUE DE BUCHES,True,2609.0,43.63834014025104,1.393729689882786
2952,RUE DU DR MARCEL BOUVIER,BOUVIER (RUE DU DR MARCEL BOUVIER),Toulouse,31555,2016-09-05,2016-01-01,ENTRE RUE GARIBALDI ET FAUBOURG BONNEFOY,VERS FAUBOURG BONNEFOY,False,2968.0,43.6218190126273,1.4563560467819783
2953,CHE DU LOUDET,LOUDET (CHE DU LOUDET),Colomiers,31149,2016-09-12,2016-01-01,ENTRE RUE AMPERE ET BD HUGO,VERS RUE AMPERE,False,3440.0,43.608927366905576,1.3045359269885315
2954,RUE MARIE CURIE,CURIE (RUE MARIE CURIE),Colomiers,31149,2016-09-12,2016-01-01,ENTRE BD HUGO ET AV FOUCAULT,VERS BD HUGO,False,4510.0,43.60921934609759,1.311036585410714
2955,RTE D AUCH,AUCH (RTE D AUCH),Colomiers,31149,2016-09-12,2016-01-01,ENTRE N 124 ET RPT JUPITER,VERS RPT JUPITER,True,4497.0,43.60524008200115,1.2893436326241627
2956,PL FRANCOIS MITTERRAND,MITTERRAND (PL FRANCOIS MITTERRAND),Saint-Jean,31488,2016-09-12,2016-01-01,ENTRE CHE DE MONTRABE ET CHE DE BELBEZE,VERS CHE DE MONTRABE,False,2646.0,43.66490442680354,1.5060413682693932
2957,BD DU MARECHAL JUIN,JUIN (BD DU MARECHAL JUIN),Toulouse,31555,2016-09-21,2016-01-01,ENTRE RAMPE BELVEDERE ET RUE LONGAUD,VERS BD TASSIGNY,False,8894.0,43.58823975340466,1.4397442158504545
2958,AV JULES JULIEN,JULIEN (AV JULES JULIEN),Toulouse,31555,2017-09-25,2017-01-01,ENTRE RUE DEVIC ET AV BRIAND,VERS AV BRIAND,False,8091.0,43.57663179879476,1.4509273549433261
2959,CHE DE LA BOURDETTE,BOURDETTE (CHE DE LA BOURDETTE),Toulouse,31555,2017-09-28,2017-01-01,ENTRE RTE DE NARBONNE ET RUE CLOSTERMANN,VERSRTE DE NARBONNE,False,505.0,43.554931317858994,1.464463233286285
2960,RUE JEAN CAYRE,CAYRE (RUE JEAN CAYRE),Toulouse,31555,2017-09-28,2017-01-01,ENTRE ALL FONTAINE ET GIR ESCODA,VERS GIR ESCODA,False,13544.0,43.607868283008976,1.3535379231849467
2961,RUE DE FONDEVILLE,FONDEVILLE (RUE DE FONDEVILLE),Toulouse,31555,2017-09-30,2017-01-01,ENTRECHE DU CASTEL ET CHE DU VALLON,VERS CHE DU VALLON,False,717.0,43.55011259722996,1.4483505564990882
2962,RUE PIERRE DELDI,DELDI (RUE PIERRE DELDI),Toulouse,31555,2017-10-05,2017-01-01,ENTRE CHE LESTANG ET IMP ANDURAN,VERS CHE LESTANG,False,341.0,43.55466155083501,1.3918764594410031
2963,CHE MERIC,MERIC (CHE MERIC),Aucamville,31022,2017-10-09,2017-01-01,ENTRE IMP 4 VENTS ET IMP LILAS,VERS AV DU PARC,False,1547.0,43.675773125522966,1.4348638369611302
2964,RUE HENRI VALLEE,VALLEE (RUE HENRI VALLEE),Toulouse,31555,2017-11-07,2017-01-01,ENTRE RUE GUYOU ET CHE CANAL,VERS RUE GUYOU,False,1588.0,43.57436000000007,1.4623500000000718
2965,AV DE LESPINET,LESPINET (AV DE LESPINET),Toulouse,31555,2017-11-08,2017-01-01,ENTRE RUE TERECHKOVA ET RUE AURIOL,VERS AV BELIN,False,5544.0,43.58272728498203,1.4642976844157187
2966,AV EDOUARD BELIN,BELIN (AV EDOUARD BELIN),Toulouse,31555,2017-11-08,2017-01-01,ENTRE ONERA ET ENSAE,VERS ROCADE,False,8220.0,43.56738503722818,1.4757101198079567
2967,CHE DE LA PESCADOURE,PESCADOURE (CHE DE LA PESCADOURE),Toulouse,31555,2017-11-16,2017-01-01,ENTRE CHE SANG DE SERP ET RUE CHAUSSAS,VERS CHE SANG DE SERP,False,447.0,43.61875891343756,1.4276316220971708
2968,RUE PIERRE RUBENS,RUBENS (RUE PIERRE RUBENS),Toulouse,31555,2017-11-27,2017-01-01,ENTRE RUE CLAUSADE ET AV DES Etats-Unis,VERS AV DES ETATS UNIS,False,161.0,43.62773004622558,1.4318000950998595
2969,CHE DE TOMBEROUSSY,TOMBEROUSSY (CHE DE TOMBEROUSSY),Montrabú,31389,2017-12-06,2017-01-01,ENTRE CHE SAINT JEAN ET ALL DE L'AUTAN,VERSALL DE L'AUTAN,False,839.0,43.650305104216365,1.5267741821004304
2970,RUE DES VIGNES,VIGNES (RUE DES VIGNES),Toulouse,31555,2017-12-06,2017-01-01,ENTRE RUE ROSTAND ET ROCADE,VERS RUE FENELON,False,2497.0,43.64838220987892,1.4522716857700777
2971,RUE EDMOND ROSTAND,ROSTAND (RUE EDMOND ROSTAND),Toulouse,31555,2017-12-07,2017-01-01,ENTRE BD ARTHAUD ET RUE TONCQUEVILLE,VERS RUE TONCQUEVILLE,False,450.0,43.6410194365786,1.4488601875970606
2972,RUE DE L ETOILE,ETOILE (RUE DE L ETOILE),Toulouse,31555,2017-12-15,2017-01-01,ENTRE RUE RIQUET ET RUE DELACROIX,VERS RUE DELACROIX,True,1013.0,43.60140800094969,1.4540423882042117
2973,AV DU MIRAIL,MIRAIL (AV DU MIRAIL)_TOULOUSE,Toulouse,31555,2018-01-10,2018-01-01,ENTRE AV ORLIAC ET PL BOUILIERE,VERS RUE CAMBOULIVES,False,9278.0,43.56834149982124,1.3925073309614844
2974,RUE DU BOUSQUET,BOUSQUET (RUE DU BOUSQUET),Saint-Orens-De-Gameville,31506,2018-01-18,2018-01-01,ENTRE RUE BELLEVUE ET RUE FRENAIE,VERS RUE DE LA FRENAIE,False,244.0,43.54986239949547,1.5284637347624008
2975,CHE DU CABANOT,CABANOT (CHE DU CABANOT),Brax,31088,2015-05-27,2015-01-01,ENTRE RUE DE L'ARAMON ET RUE LASPACERES,VERS LASPACERES,False,131.0,43.61252163682091,1.2490900669906404
2976,CHE DU RAMELET MOUNDI,MOUNDI (CHE DU RAMELET MOUNDI),Toulouse,31555,2015-06-16,2015-01-01,ENTRE RUE DEVILLELE ET CHE DE CATALA,VERS CHE DE BORDEBLANCHE,False,4634.0,43.58041762099752,1.362679593521279
2977,AV MARCEL DASSAULT,DASSAULT (AV MARCEL DASSAULT),Toulouse,31555,2015-06-25,2015-01-01,ENTRE IMP COUZINET ET RUE MOULINAIS,VERS RTE DE REVEL,False,3645.0,43.582238049602346,1.493904656757782
2978,AV JEAN GONORD,GONORD (AV JEAN GONORD),Toulouse,31555,2015-06-25,2015-01-01,ENTRE AV DE CASTRES ETCHE DE LIMAYRAC,VERSCHE DE LIMAYRAC,False,6777.0,43.59154338419156,1.4903900593008927
2979,CHE DE LA BOURIETTE,BOURIETTE (CHE DE LA BOURIETTE),Toulouse,31555,2015-03-30,2015-01-01,ENTRE BAYONNE ET BOURIETTE,VERS BOURIETTE,False,445.0,43.60677702254887,1.3755996521577725
2980,RTE DE NARBONNE,NARBONNE (RTE DE NARBONNE),Toulouse,31555,2015-11-16,2015-01-01,ENTRE DUCUING ET MARFIANG,VERS TOULOUSE,False,12435.0,43.558754660085505,1.4639540923716703
2981,RUE DES FONTAINES,FONTAINES (RUE DES FONTAINES),Toulouse,31555,2015-12-15,2015-01-01,ENTRE RUE LABRUYERE ET RUE ROUX,VERS PLACE DU RAVELIN,True,3509.0,43.6013100434952,1.4176600876666858
2982,RUE DES CHAMOIS,CHAMOIS (RUE DES CHAMOIS),Toulouse,31555,2015-12-11,2015-01-01,ENTRE RUE VAN DYCK ET RUE FRAGOGNARD,VERS CHE DES IZARDS,False,3181.0,43.640545033216725,1.4422050963352433
2983,RUE DE L HIRONDELLE,HIRONDELLE (RUE DE L HIRONDELLE),Toulouse,31555,2014-02-14,2014-01-01,ENTRE ESCOUSSIERES ET BD ARCOLE,SENS UNIQUE VERS ARCOLE,True,173.0,43.61072079918451,1.4404611002328187
2984,RUE GATIEN ARNOULT,ARNOULT (RUE GATIEN ARNOULT),Toulouse,31555,2014-02-14,2014-01-01,ENTRE PL ST SERNIN ET RUE GRAMAT,SENS UNIQUE VERS GRAMAT,True,265.0,43.61008000000004,1.4404400000000237
2985,PL ARNAUD BERNARD,BERNARD (PL ARNAUD BERNARD),Toulouse,31555,2014-02-13,2014-01-01,ENTRE BD ARCOLE ET RUE ESCOUSSIERES,VERS RUE ESCOUSSIERES,False,957.0,43.61049000000003,1.4393700000000536
2986,AV DE MURET,MURET (AV DE MURET),Toulouse,31555,2014-02-05,2014-01-01,ENTRE DEODAT DE SEVERAC ET BENEZET,VERS DEODAT DE SEVERAC,False,3902.0,43.590074961425664,1.4324858681422137
2987,AV JEAN MOULIN,MOULIN (AV JEAN MOULIN),Toulouse,31555,2014-02-17,2014-01-01,ENTRERECOLLETS ET BIR HAKEIM,VERS SELLEIRS,False,1420.0,43.58047166830673,1.4417629673733496
2988,ALL DE BARCELONE,BARCELONE (ALL DE BARCELONE),Toulouse,31555,2014-05-14,2014-01-01,ENTRE LASCROSSE ET FRANKLIN,SENS UNIQUE VERS BD DE LA MARQUETTE,True,16630.0,43.608007978382105,1.4266654774799874
2989,ALL FORAIN FRANCOIS VERDIER,VERDIER (ALL FORAIN FRANCOIS VERDIER),Toulouse,31555,2014-05-14,2014-01-01,ENTRE BIDA ET MONTOULIEU,VERS BOULINGRIN,True,8277.0,43.59797504432406,1.4519100829269291
2990,RUE SAINT LOUIS DU SENEGAL,SENEGAL (RUE SAINT LOUIS DU SENEGAL),Toulouse,31555,2014-02-24,2014-01-01,ENTRE VILLET ET RTE DE LABEGE,VERS COSMONAUTES,False,2032.0,43.565230085295404,1.498563486470675
2991,CHE DE LADOUX,LADOUX (CHE DE LADOUX),Saint-Jory,31490,2014-02-22,2014-01-01,ENTRE TRINCHET ET PARC,VERS CHE TRINCHET,False,1754.0,43.74019904229352,1.3738179866302058
2992,RUE D ALENCON,ALENCON (RUE D ALENCON),Toulouse,31555,2014-03-20,2014-01-01,,VERS RTE DE REVEL,False,62.0,43.573220219255674,1.4895590382420925
2993,RTE DE CORNEBARRIEU,CORNEBARRIEU (RTE DE CORNEBARRIEU),Aussonne,31032,2014-09-19,2014-01-01,ENTRE GRAOS ET PANARIOL,VERS GRAOS,False,4755.0,43.67020703918653,1.3229275165035823
